# INSTANCE: InstancesTDTSP/inst_30_11.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 5.11
* 0 18835
* 0.02 17716
* 0.52 17691
* 0.59 17517
* 0.64 17492
* 0.68 17448
* 9.62 17434
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 17434
# NUMBER OF BRANCHES: 43991858
# END TIME: 3605.11
## Solution: 
30
63 0
75 512
70 1022
69 1422
183 1970
178 2429
185 3056
184 3547
106 4587
12 5029
8 5338
115 5685
10 6197
6 6763
107 7169
109 7980
163 9674
60 10421
243 10928
44 11419
52 11798
19 12116
92 12514
41 13436
197 14751
196 15105
29 15840
26 16291
86 16907
24 17124
# BEST TD SOLUTION: 17434
