# INSTANCE: InstancesTDTSP/inst_30_13_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 5.97
* 0.01 23043
* 0.01 22886
* 0.02 22283
* 0.28 21642
* 0.28 21350
* 0.29 20835
* 0.31 20769
* 0.34 20710
* 0.35 20674
* 0.37 20402
* 0.38 20382
* 1.01 20268
* 15.31 20258
* 15.36 20170
* 15.39 20113
* 15.41 20091
* 15.42 20073
* 15.46 19945
* 15.63 19940
* 59.87 19759
* 59.89 19730
* 59.89 19729
* 59.92 19718
* 59.95 19686
* 60.05 19572
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 19572
# NUMBER OF BRANCHES: 13372207
# END TIME: 2259.99
## Solution: 
30
108 0
250 326
110 537
111 1053
193 1935
195 2353
75 3167
70 3665
240 4489
68 4997
203 5859
214 6828
237 8045
236 8385
233 8782
196 9656
30 10803
101 11744
51 12548
59 13142
62 13476
48 13795
121 14303
148 14658
143 15365
164 16029
220 16718
90 17141
57 17665
60 18227
# BEST TD SOLUTION: 19572
