# INSTANCE: InstancesTDTSP/inst_20_5.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 1.66
* 0 18209
* 0.01 14181
* 0.02 13987
* 0.18 13940
* 0.2 13926
* 0.21 13894
* 0.23 13813
* 1.49 13784
* 1.55 13658
* 9.03 13653
* 10.48 13612
* 31.83 13586
* 33.89 13418
* 33.91 13315
* 33.91 13250
* 33.92 13243
* 33.93 13242
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 13242
# NUMBER OF BRANCHES: 6846888
# END TIME: 729.57
## Solution: 
20
82 0
110 735
16 861
2 1109
137 1655
241 2648
211 3343
204 3788
81 4575
213 5102
170 5550
164 6672
144 7214
40 7949
27 8491
21 8965
118 9539
215 9976
249 10743
88 12057
# BEST TD SOLUTION: 13242
