# INSTANCE: InstancesTDTSP/inst_100_12.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 100
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
# EXTRACTION TIME: 229.53
* 0.05 45811
* 0.08 45719
* 0.22 45405
* 0.26 45281
* 1.21 45182
* 1.38 45024
* 1.91 44976
* 1.95 44849
* 2.14 44704
* 2.34 44665
* 2.4 44423
* 2.45 44335
* 2.53 44212
* 2.57 44123
* 2.99 44026
* 3.2 43966
* 3.81 43730
* 4.07 43649
* 4.2 43411
* 20.26 43363
* 20.58 43338
* 103.85 43142
* 185.15 43138
* 217.83 43106
* 218.52 43093
* 219.53 42947
* 220.82 42911
* 226.45 42851
* 240.48 42844
* 242.57 42605
* 243.29 42579
* 243.84 42467
* 243.9 42255
* 243.94 42230
* 258.01 42219
* 258.06 42141
* 267.63 42093
* 269.53 42061
* 270.81 42013
* 290.12 42012
* 302.7 41973
* 303.01 41943
* 306.95 41932
* 308.16 41900
* 311.76 41820
* 322.72 41804
* 323.07 41734
* 348.44 41698
* 384.51 41663
* 385.52 41634
* 386.1 41558
* 389.93 41557
* 463.67 41539
* 469.57 41474
* 470.76 41441
* 475.81 41227
* 485.74 41218
* 486.35 41212
* 501.4 41197
* 502.23 41122
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 41122
# NUMBER OF BRANCHES: 13643689
# END TIME: 7429.54
## Solution: 
100
235 0
72 345
206 564
82 805
128 1194
79 1575
83 1807
168 2221
71 2435
67 2870
175 3250
180 3956
176 4333
172 4511
171 4742
11 4998
184 5643
195 6360
212 6957
145 7461
162 7863
160 8235
150 8632
163 9081
188 9255
142 9546
141 9622
165 9985
156 10440
56 10974
60 11190
36 11466
64 11758
33 11987
228 12309
35 12821
50 13315
199 13732
96 14382
101 14696
98 15181
95 15386
133 15809
97 16472
87 16715
105 16951
89 17279
93 17941
220 18365
216 18705
118 19102
27 19462
86 19869
63 20198
127 20683
242 20953
243 21177
49 21467
140 21683
167 21939
42 22487
45 22827
123 22945
19 23271
23 23629
48 23929
99 24431
90 25023
102 25655
20 26215
29 26484
197 27079
198 27659
249 28022
246 28751
237 28946
233 29251
200 29619
44 30200
121 30402
65 30641
166 30948
32 31079
149 31383
189 31567
190 32291
247 33327
15 33921
239 34283
106 34545
136 35200
115 35966
2 36398
13 36702
66 37496
240 38061
207 39132
132 39744
203 40384
211 40773
# BEST TD SOLUTION: 41122
