# INSTANCE: InstancesTDTSP/inst_50_3.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 50
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
# EXTRACTION TIME: 24.18
* 0.01 26729
* 0.02 26238
* 0.05 25284
* 0.06 24372
* 0.25 24370
* 0.61 24336
* 0.64 24153
* 0.71 24148
* 0.71 24107
* 0.73 24104
* 0.85 24095
* 1.04 24019
* 1.54 23996
* 3.03 23884
* 3.12 23841
* 20.78 23839
* 20.92 23341
* 20.96 23334
* 21.22 23236
* 21.23 23233
* 21.25 23231
* 22.7 23114
* 22.71 23087
* 22.82 23035
* 22.94 23019
* 24.54 23015
* 24.58 23009
* 133 23006
* 133.07 22936
* 133.13 22929
* 133.59 22925
* 137.15 22891
* 138.17 22889
* 138.56 22885
* 139.19 22839
* 139.44 22788
* 139.45 22781
* 139.53 22779
* 139.67 22748
* 139.97 22684
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 22684
# NUMBER OF BRANCHES: 48741678
# END TIME: 7224.18
## Solution: 
50
13 0
16 367
107 712
137 1152
138 1503
139 1944
68 2661
241 3128
211 3741
73 4094
202 4507
82 4806
79 5180
210 5360
183 5882
225 6422
180 7197
176 7504
11 7895
181 8188
189 8741
65 9319
127 9779
231 10051
56 10509
36 10872
135 11345
125 11774
35 12362
199 13078
96 13602
105 14205
238 14666
102 15107
93 15404
26 16082
246 16519
237 16749
244 16996
215 17298
217 17623
31 17869
120 18066
46 18507
142 18954
141 19249
154 19725
190 20431
0 21496
194 22157
# BEST TD SOLUTION: 22684
