# INSTANCE: InstancesTDTSP/inst_30_2.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 5.87
* 0.01 16969
* 0.03 16823
* 0.34 16626
* 0.4 16446
* 140.1 16401
* 140.16 16335
* 149.56 16224
* 149.56 16204
* 149.75 16198
* 149.86 16169
* 150.55 16083
* 151.09 16026
* 151.7 16023
* 154.52 16010
* 932.89 15986
* 938.68 15974
* 938.7 15972
* 938.74 15955
* 938.75 15946
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 15946
# NUMBER OF BRANCHES: 48653261
# END TIME: 3605.87
## Solution: 
30
132 0
203 285
72 704
80 1187
74 1365
67 1911
172 2399
169 2564
185 3163
153 4309
163 5025
188 5149
142 5397
56 6070
59 6873
219 7806
44 8504
52 8807
216 9546
28 9893
252 10364
102 11173
105 11750
95 12256
101 12784
17 13983
6 14378
107 14550
16 14986
66 15603
# BEST TD SOLUTION: 15946
