# INSTANCE: InstancesTDTSP/NewTWinstances/inst_10_14_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 10
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 0.126
* 0 10704
* 0 10652
* 0 10573
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 10573
# NUMBER OF BRANCHES: 76
# END TIME: 0.126
## Solution: 
10
94 0
105 553
61 1118
52 1622
230 2239
76 3610
204 3962
128 4378
183 5457
136 7582
# BEST TD SOLUTION: 10573
