# INSTANCE: InstancesTDTSP/inst_20_15.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 1.75
* 0 17879
* 0.01 14807
* 0.01 14751
* 0.02 14686
* 0.09 14483
* 62.99 14447
* 66.95 14325
* 66.96 14280
* 66.97 14262
* 66.99 14165
* 66.99 14101
* 66.99 13942
* 67 13899
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 13899
# NUMBER OF BRANCHES: 2592668
# END TIME: 238.44
## Solution: 
20
234 0
124 643
119 1258
200 1642
211 2193
206 2598
85 2867
226 3742
222 4318
224 5462
14 7011
247 8158
176 9784
185 10258
143 10891
145 11554
37 11930
160 12493
156 13051
62 13610
# BEST TD SOLUTION: 13899
