# INSTANCE: InstancesTDTSP/inst_50_20.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 50
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
# EXTRACTION TIME: 25.02
* 0.01 24131
* 0.02 24099
* 0.04 23941
* 0.05 23853
* 0.38 23702
* 0.4 23674
* 0.54 22857
* 1.6 22791
* 1.67 22711
* 8.19 22631
* 8.45 22612
* 8.46 22582
* 9.75 22557
* 9.76 22555
* 10.53 22538
* 20.67 22499
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 22499
# NUMBER OF BRANCHES: 64117449
# END TIME: 7225.02
## Solution: 
50
190 0
161 387
144 803
160 1106
164 1428
163 1667
56 2150
61 2485
39 2819
45 3152
123 3288
19 3662
57 4264
99 4728
97 5303
95 6189
199 7091
228 8149
64 8516
124 9187
253 10095
216 10459
200 10947
20 11565
197 12117
233 12756
237 13110
24 13770
149 14028
80 14517
221 14860
67 15320
225 15558
18 15909
113 16188
7 16508
108 16778
10 17230
16 17413
222 17997
68 18323
202 18867
69 19097
204 19263
235 19523
129 19937
214 20294
169 20912
180 21158
182 21663
# BEST TD SOLUTION: 22499
