# INSTANCE: InstancesTDTSP/inst_30_8.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 4.81
* 0 24299
* 0.01 20542
* 0.02 19629
* 0.07 18817
* 0.1 18814
* 0.11 18800
* 0.12 18793
* 0.41 18750
* 1.76 18673
* 2.04 18574
* 2.05 18546
* 2.06 18354
* 2.34 18324
* 2.72 18320
* 3.28 18213
* 3.34 18190
* 3.77 18119
* 3.78 18109
* 3.79 17953
* 3.81 17949
* 4.05 17908
* 10.39 17878
* 10.39 17560
* 10.58 17548
* 10.75 17521
* 10.83 17485
* 10.89 17454
* 10.91 17450
* 33.44 17431
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 17431
# NUMBER OF BRANCHES: 49482340
# END TIME: 3604.81
## Solution: 
30
243 0
39 222
45 598
44 916
21 1525
246 1828
236 1997
211 2585
210 3074
81 3482
79 3733
74 4082
214 4390
11 5424
180 5951
113 6888
112 7501
223 8951
12 10401
4 10851
106 11312
0 11826
96 13231
33 14298
248 14665
141 15348
191 15964
32 16263
121 16649
230 17179
# BEST TD SOLUTION: 17431
