# INSTANCE: InstancesTDTSP/NewTWinstances/inst_10_15_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 10
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
* 0.144 8023
* 0.396 7915
* 0.45 7881
* 0.459 7872
* 0.492 7860
* 0.833 7803
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 7803
# NUMBER OF BRANCHES: 68825
# END TIME: 8.828
## Solution: 
10
222 0
214 855
157 1159
63 1484
229 2080
251 2685
69 3816
111 5584
6 6281
250 6707
# BEST TD SOLUTION: 7803
