# INSTANCE: InstancesTDTSP/inst_20_4_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
* 2.05 23897
* 2.43 15005
* 192.76 14986
* 203.04 14893
* 210.12 14798
* 288.29 14796
* 289.28 14763
* 566.76 14707
* 3116.63 14596
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 14596
# NUMBER OF BRANCHES: 9714985
# END TIME: 3600.01
## Solution: 
20
198 0
118 694
254 1036
42 1490
40 1783
206 2374
240 3126
71 4116
79 4633
155 5238
187 5491
152 6140
38 6738
91 8614
88 9346
199 10052
136 11945
6 12484
108 12940
203 13817
# BEST TD SOLUTION: 14596
