# INSTANCE: InstancesTDTSP/inst_30_10.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
* 7.95 18186
* 46.01 18099
* 46.9 17881
* 47.7 17833
* 49.26 17671
* 689.27 17640
* 2103.16 17597
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 17597
# NUMBER OF BRANCHES: 2943078
# END TIME: 3600.04
## Solution: 
30
56 0
243 429
38 752
121 1000
39 1504
42 1835
123 2080
19 2466
92 2774
135 3144
57 3550
64 4089
232 4455
50 5516
90 7162
252 7941
30 8423
26 8900
198 9741
244 10372
21 10534
72 11206
79 11691
170 12217
181 12744
172 13173
184 13634
239 14267
250 14842
190 16542
# BEST TD SOLUTION: 17597
