# INSTANCE: InstancesTDTSP/inst_30_17_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 6.06
* 0 18582
* 0.02 18232
* 0.03 18198
* 0.13 18140
* 9.82 18101
* 9.86 18076
* 9.89 18055
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 18055
# NUMBER OF BRANCHES: 17982639
# END TIME: 3606.06
## Solution: 
30
27 0
86 378
47 622
45 1095
219 1425
55 1902
90 2515
246 3800
233 4397
198 5385
207 6655
209 7597
85 8194
80 8430
170 8784
189 9139
150 9785
35 11404
51 11649
159 12309
153 12937
11 13491
175 13897
221 14268
225 14694
194 15134
7 15467
239 15831
17 16232
136 16919
# BEST TD SOLUTION: 18055
