# INSTANCE: InstancesTDTSP/NewTWinstances/inst_10_2_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 10
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 0.111
* 0.001 8797
* 0.006 7990
* 0.011 7906
* 0.016 7521
* 0.02 7506
* 0.025 7079
* 0.03 6854
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 6854
# NUMBER OF BRANCHES: 3722
# END TIME: 0.175
## Solution: 
10
68 0
10 569
201 1555
22 2118
60 3146
164 4030
158 4794
71 5363
81 5730
70 6210
# BEST TD SOLUTION: 6854
