# INSTANCE: InstancesTDTSP/inst_20_10.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 20
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 1.44
* 0.01 19271
* 0.01 14496
* 0.01 14294
* 0.09 14094
* 3.19 14055
* 3.29 13924
* 3.29 13882
* 3.48 13753
* 10.46 13716
* 25.6 13690
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 13690
# NUMBER OF BRANCHES: 696670
# END TIME: 77.62
## Solution: 
20
60 0
216 721
196 1341
89 2297
91 2706
105 3433
134 3637
100 4663
55 5709
135 6034
48 6411
123 6837
23 7318
231 7830
142 8450
153 9141
182 10121
4 11319
50 12702
228 13222
# BEST TD SOLUTION: 13690
