# INSTANCE: InstancesTDTSP/inst_10_17.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 10
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
* 0.047 9411
* 0.109 9276
* 0.109 9262
* 0.218 9179
* 0.608 8788
* 2.605 8673
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 8673
# NUMBER OF BRANCHES: 40216
# END TIME: 4.524
## Solution: 
10
10 0
207 939
93 2245
64 3162
122 4334
151 4877
170 5655
186 6291
13 7739
9 8229
# BEST TD SOLUTION: 8673
