# INSTANCE: InstancesTDTSP/inst_30_1_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 5.89
* 0.01 19346
* 0.02 19270
* 0.03 18957
* 0.04 18881
* 0.1 18724
* 0.13 18645
* 0.13 18626
* 0.15 18496
* 0.16 18353
* 0.16 18222
* 0.17 18180
* 0.19 18176
* 0.21 18109
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 18109
# NUMBER OF BRANCHES: 21744035
# END TIME: 3605.89
## Solution: 
30
76 0
83 446
189 738
153 1213
162 1327
212 1918
181 2254
175 2530
183 3003
240 3919
8 5606
3 6561
247 7516
109 7919
185 9200
184 9773
242 11031
36 11708
41 12401
199 12823
96 13368
134 14008
99 14329
48 14729
23 15124
254 15562
218 15916
245 16584
201 17079
233 17463
# BEST TD SOLUTION: 18109
