# INSTANCE: InstancesTDTSP/inst_30_17_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
* 12.43 22969
* 19.25 22800
* 20.62 21581
* 21.73 20900
* 23.55 20736
* 25.53 20620
* 39.1 20611
* 201.06 20583
* 292.52 20572
* 317.64 20471
* 405.18 20435
* 411.6 20395
* 1162.88 20275
* 1170.39 20259
* 1176.07 20131
* 1179.81 20113
* 1185.76 20101
* 1200.96 20009
* 1230.26 19955
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 19955
# NUMBER OF BRANCHES: 5127986
# END TIME: 3600.04
## Solution: 
30
27 0
86 419
47 699
45 1228
219 1594
90 2163
55 2887
159 4015
233 5776
246 6338
198 7048
207 8060
209 8815
221 9334
175 9920
11 10417
170 11017
189 11308
51 12817
35 13073
150 14209
153 14586
225 15385
194 15891
7 16289
239 16716
17 17189
136 17972
85 19369
80 19529
# BEST TD SOLUTION: 19955
