# INSTANCE: InstancesTDTSP/inst_30_10.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 4.73
* 0 18186
* 0.02 17848
* 0.28 17819
* 1.91 17762
* 2.72 17689
* 2.93 17344
* 3.03 17270
* 3.04 17246
* 3.07 17187
* 3.07 17186
* 3.15 17078
* 3.35 16956
* 3.36 16760
* 3.56 16525
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 16525
# NUMBER OF BRANCHES: 41295136
# END TIME: 3604.73
## Solution: 
30
56 0
243 429
39 755
123 1101
42 1437
38 1707
121 1957
72 2755
79 3284
170 3911
190 5076
181 6075
172 6629
184 7204
239 8014
250 8715
244 10172
21 10334
198 11053
26 11659
30 12147
252 12442
90 12841
19 13313
92 13572
135 13869
57 14210
64 14567
50 15360
232 16027
# BEST TD SOLUTION: 16525
