# INSTANCE: InstancesTDTSP/inst_50_2_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 50
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
# EXTRACTION TIME: 31.24
* 0.02 24225
* 0.08 24173
* 0.54 24154
* 0.61 24141
* 0.63 24140
* 1.87 24107
* 1.95 24096
* 1.96 24069
* 1.99 24047
* 2.03 23969
* 62.93 23916
* 63.3 23879
* 63.39 23820
* 63.43 23699
* 63.64 23681
* 63.79 23634
* 63.89 23604
* 64 23529
* 64.26 23379
* 66.46 23375
* 66.52 23319
* 66.77 23314
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 23314
# NUMBER OF BRANCHES: 69638508
# END TIME: 7231.24
## Solution: 
50
213 0
71 193
84 527
70 927
85 1310
81 1514
75 1860
208 2324
158 2770
166 3181
191 3723
127 4404
39 4715
45 5208
31 5921
217 6427
216 6721
30 6899
119 7201
21 7764
236 8076
22 8547
73 9231
82 9678
67 10233
169 10765
180 11296
193 11428
184 12085
173 12550
143 13089
109 14056
113 14678
14 14934
7 15315
226 16032
241 16372
200 17056
197 17643
238 18297
104 18784
96 19191
98 19647
199 20095
103 20595
62 21023
55 21319
36 21886
248 22282
140 22727
# BEST TD SOLUTION: 23314
