# INSTANCE: InstancesTDTSP/inst_30_17_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: CPP_NEXT
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
* 21.98 21421
* 32.85 20354
* 34.84 20284
* 35.47 20269
* 45.75 20211
* 47.01 19597
* 49.18 19464
* 112.09 19316
* 114.7 19193
* 115.57 18836
* 118.94 18798
* 120.68 18786
* 121.59 18783
* 122.7 18780
* 692.96 18775
* 714.59 18671
* 716.29 18625
* 912.19 18301
* 912.74 18246
* 919.35 18213
* 920.1 18179
* 933.19 18174
* 968.13 18140
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 18140
# NUMBER OF BRANCHES: 4646216
# END TIME: 3600.04
## Solution: 
30
27 0
86 378
47 622
45 1095
219 1425
55 1902
90 2515
233 3797
246 4452
198 5410
207 6680
209 7622
85 8219
80 8455
170 8809
189 9164
153 9789
150 10226
159 11039
35 12020
51 12262
221 13513
11 14117
175 14470
225 14790
194 15230
7 15563
239 15927
17 16328
136 17004
# BEST TD SOLUTION: 18140
