# INSTANCE: InstancesTDTSP/inst_30_15_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 6
* 0.01 18845
* 0.01 18457
* 0.02 18296
* 0.26 18263
* 0.3 18242
* 0.33 18224
* 8.47 18202
* 3409.25 18195
* 3530.64 18048
* 3530.8 17989
* 3530.9 17905
* 3530.92 17845
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 17845
# NUMBER OF BRANCHES: 26293720
# END TIME: 3606
## Solution: 
30
85 0
70 235
168 505
11 1074
186 1413
185 1863
154 2555
149 3082
191 3710
49 4399
123 4888
23 5352
254 6210
116 6508
22 7311
200 7816
249 8968
10 10452
8 10879
114 11445
109 12050
101 13476
104 13957
234 14213
35 14977
51 15144
140 16157
38 16377
217 16904
129 17481
# BEST TD SOLUTION: 17845
