# INSTANCE: InstancesTDTSP/inst_30_6.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 5.84
* 0.01 18482
* 0.01 18315
* 0.03 18279
* 0.27 18260
* 0.29 18239
* 1.86 18130
* 1.87 18117
* 1.88 17937
* 1.91 17744
* 2.27 17636
* 2.81 17621
* 2.82 17575
* 2.94 17567
* 2.97 17557
* 3.18 17541
* 3.38 17509
* 3.99 17484
* 3.99 17303
* 4.33 17128
* 4.38 17091
* 4.6 17032
* 5.73 17012
* 5.87 16925
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 16925
# NUMBER OF BRANCHES: 47236403
# END TIME: 3605.84
## Solution: 
30
230 0
43 355
53 756
37 1038
159 1560
160 1976
147 2312
145 2692
143 3417
195 4558
11 4990
170 5815
131 6317
81 6790
206 7545
82 7901
132 8450
240 9191
108 10341
6 10791
249 12061
244 12698
26 13194
42 13760
64 14358
199 15087
103 15410
124 16089
60 16453
58 16702
# BEST TD SOLUTION: 16925
