# INSTANCE: InstancesTDTSP/inst_50_12.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_10p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 50
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 7200
# EXTRACTION TIME: 25.93
* 0.01 25249
* 0.02 25230
* 0.04 25135
* 0.06 24977
* 0.13 24926
* 0.19 24661
* 0.23 24642
* 0.28 24563
* 0.33 24543
* 0.34 24439
* 0.48 24419
* 6.8 24394
* 15.65 24268
* 16.27 24234
* 19.17 24174
* 19.64 24075
* 62.7 24040
* 80.41 24033
* 81.26 23986
* 81.26 23969
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 23969
# NUMBER OF BRANCHES: 45880440
# END TIME: 7225.93
## Solution: 
50
102 0
20 494
29 858
236 1243
217 1775
254 2069
86 2373
63 2818
54 3095
53 3376
131 3942
75 4241
85 4537
70 5090
82 5438
205 5852
76 6316
129 6892
149 7379
65 7903
43 8181
42 8589
19 9191
97 9911
89 10509
91 11110
101 11566
98 12118
199 12657
50 13219
133 13908
36 14549
64 14914
232 15113
230 15688
163 16267
188 16536
170 17266
168 17558
11 18038
113 18817
3 19084
14 19441
108 19740
115 20213
106 20750
239 21096
4 21547
138 22078
68 22969
# BEST TD SOLUTION: 23969
