# INSTANCE: InstancesTDTSP/inst_30_9_TW.txt InstancesTDTSP/tdtsp_bench_255_6h00_12h30_20p_ti_mirrored.txt
# ALGORITHM: TDNOOVERLAP RESTART
# NUMBER OF VISITS: 30
# NUMBER OF TIME WINDOWS: 130
# TIME LIMIT: 3600
# EXTRACTION TIME: 6.05
* 0.01 16937
* 0.11 16927
* 0.11 16913
* 0.14 16875
* 0.14 16864
* 0.14 16842
* 0.15 16799
* 0.15 16792
* 0.17 16349
* 2.15 16332
* 3.59 16283
* 3.66 16169
* 10.14 16142
* 1710.94 16126
* 1713.47 16046
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 16046
# NUMBER OF BRANCHES: 16812472
# END TIME: 2549.51
## Solution: 
30
30 0
86 463
32 778
149 1085
157 1379
85 1748
210 2003
206 2684
204 2950
68 3584
221 4347
213 4921
71 5123
169 5950
225 7002
113 7619
15 8431
111 8626
247 9187
250 10453
108 10681
201 11828
253 12377
89 12967
33 13753
35 14183
56 14917
242 15183
39 15431
217 15902
# BEST TD SOLUTION: 16046
