# EXTRACTION TIME: 0.078
* 0 1009
* 0 993
* 0.031 990
* 0.14 982
* 0.14 973
* 0.156 972
* 0.156 965
* 0.156 964
* 0.187 943
* 0.202 939
* 0.202 914
* 0.202 913
* 0.234 911
* 0.249 906
* 2.074 905
* 2.246 886
* 2.246 878
* 6.084 877
* 7.3 874
* 7.425 867
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 867
# NUMBER OF BRANCHES: 477132
# END TIME: 26.239
## Solution: 
20
0 0
20 247
10 267
18 284
9 322
6 348
4 372
14 420
16 468
19 496
15 520
7 562
17 576
13 586
2 609
11 628
8 656
1 685
12 715
5 746
3 774
# BEST TD SOLUTION: 867
