# EXTRACTION TIME: 0.062
* 0 899
* 0 869
* 0.016 864
* 0.016 833
* 0.062 830
* 3.869 829
* 3.931 827
* 3.931 826
* 6.989 820
* 7.878 817
* 7.94 811
* 7.94 808
* 7.956 804
* 13.65 801
* 14.118 800
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 800
# NUMBER OF BRANCHES: 475309
# END TIME: 25.209
## Solution: 
20
0 0
14 279
4 300
18 321
2 361
6 399
20 436
13 457
5 479
3 495
9 517
1 537
17 554
11 581
7 592
15 617
10 632
12 648
16 667
8 691
19 707
# BEST TD SOLUTION: 800
