# EXTRACTION TIME: 0.062
* 0 1013
* 0.016 1005
* 0.016 1004
* 0.031 996
* 0.047 993
* 0.062 983
* 0.062 981
* 0.125 980
* 0.296 975
* 0.312 971
* 0.343 970
* 0.359 966
* 0.359 962
* 0.359 960
* 2.168 956
* 2.168 955
* 2.231 950
* 2.59 942
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 942
# NUMBER OF BRANCHES: 3258474
# END TIME: 147.451
## Solution: 
20
0 0
7 274
2 299
5 356
15 409
1 461
9 495
19 523
12 557
11 576
16 596
18 621
14 638
3 656
4 673
20 705
6 719
10 749
13 792
8 810
17 840
# BEST TD SOLUTION: 942
