# EXTRACTION TIME: 0.093
* 0 1254
* 0.016 1233
* 0.016 1229
* 0.468 1222
* 12.036 1219
* 12.038 1217
* 12.051 1215
* 13.05 1214
* 13.964 1213
* 14.124 1209
* 14.125 1195
* 14.127 1183
* 15.389 1182
* 15.465 1169
* 15.466 1161
* 16.239 1160
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 1160
# NUMBER OF BRANCHES: 315543
# END TIME: 18.855
## Solution: 
20
0 0
8 357
4 500
6 536
12 555
10 612
16 635
1 671
15 709
13 764
18 799
11 836
5 900
9 936
7 957
14 980
3 1002
19 1038
20 1064
2 1081
17 1095
# BEST TD SOLUTION: 1160
