# EXTRACTION TIME: 0.456
* 0.003 1791
* 0.017 1697
* 0.023 1686
* 0.06 1683
* 0.255 1681
* 0.263 1679
* 0.266 1677
* 0.302 1669
* 0.304 1638
* 0.326 1614
* 0.33 1606
* 0.394 1604
* 0.412 1602
* 0.437 1577
* 0.485 1567
* 0.545 1554
* 0.553 1553
* 0.557 1551
* 0.561 1547
* 0.587 1544
* 5.973 1541
* 5.985 1537
* 6.227 1535
* 6.308 1521
* 6.369 1519
* 6.432 1518
* 6.512 1517
* 6.557 1515
* 6.565 1513
* 6.755 1512
* 7.116 1504
* 8.282 1501
* 9 1500
* 21.899 1499
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 1499
# NUMBER OF BRANCHES: 419682
# END TIME: 30.466
## Solution: 
40
0 0
35 310
6 326
38 350
11 413
33 433
8 468
30 507
40 545
23 586
20 631
28 679
18 721
4 762
14 792
3 823
15 854
1 871
26 895
9 917
34 949
10 991
19 1027
32 1044
36 1088
7 1115
13 1135
5 1154
37 1176
21 1203
27 1221
31 1255
25 1280
2 1290
12 1314
16 1324
24 1333
39 1349
29 1381
22 1417
17 1439
# BEST TD SOLUTION: 1499
