# EXTRACTION TIME: 0.268
* 0.002 986
* 0.007 984
* 0.012 964
* 0.143 954
* 0.147 951
* 0.152 950
* 0.179 942
* 0.194 940
* 0.211 937
* 0.319 936
* 0.831 934
* 0.838 933
* 5.355 931
* 5.42 923
* 5.454 922
* 5.458 919
* 5.677 917
* 5.679 916
* 5.759 914
* 5.909 911
* 5.981 908
* 5.989 904
* 6.024 903
* 6.311 901
* 22.856 899
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 899
# NUMBER OF BRANCHES: 801347
# END TIME: 30.274
## Solution: 
35
0 0
1 24
12 52
5 81
7 107
24 137
20 162
30 181
15 200
26 231
3 244
13 267
28 288
32 313
29 343
18 389
16 419
35 459
10 483
23 499
33 514
6 536
31 566
22 595
19 615
27 634
17 671
34 709
25 739
11 760
21 780
14 801
2 820
8 839
4 858
9 876
# BEST TD SOLUTION: 899
