# EXTRACTION TIME: 0.448
* 0.004 1369
* 0.013 1360
* 0.022 1355
* 0.051 1349
* 0.176 1340
* 0.184 1339
* 0.222 1337
* 0.257 1336
* 0.265 1331
* 0.384 1328
* 1.353 1327
* 1.423 1319
* 1.517 1316
* 1.54 1315
* 1.6 1313
* 1.703 1311
* 7.131 1307
* 7.135 1305
* 7.137 1304
* 7.141 1302
* 7.186 1301
* 7.282 1298
* 8.212 1296
* 8.841 1294
* 8.856 1293
* 8.984 1290
* 11.513 1289
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 1289
# NUMBER OF BRANCHES: 523189
# END TIME: 30.456
## Solution: 
40
0 0
31 232
13 248
7 264
18 296
2 318
24 340
1 366
39 389
14 416
25 451
34 477
8 510
27 548
29 585
11 617
10 642
20 665
33 686
12 694
21 720
6 770
32 792
37 820
23 856
35 874
16 908
4 951
38 1012
28 1045
22 1057
17 1082
3 1102
26 1121
5 1130
15 1141
40 1151
30 1167
9 1178
19 1188
36 1200
# BEST TD SOLUTION: 1289
