# EXTRACTION TIME: 0.078
* 0 1217
* 0.015 1211
* 0.109 1192
* 0.109 1185
* 0.109 1179
* 0.124 1163
* 0.14 1162
* 0.156 1153
* 0.171 1152
* 2.464 1150
* 2.464 1140
* 5.054 1139
* 6.895 1137
* 6.973 1136
* 7.644 1131
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 1131
# NUMBER OF BRANCHES: 198739
# END TIME: 9.672
## Solution: 
20
0 0
15 264
1 342
10 440
13 512
16 558
2 608
8 689
12 727
11 763
6 795
17 847
7 877
4 902
18 919
3 936
19 954
5 993
14 1012
9 1039
20 1058
# BEST TD SOLUTION: 1131
