# EXTRACTION TIME: 0.062
* 0 1323
* 0.016 1317
* 0.047 1278
* 0.062 1257
* 2.574 1255
* 3.198 1253
* 3.884 1252
* 3.978 1239
* 5.086 1235
* 7.207 1233
* 7.41 1231
* 7.675 1229
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 1229
# NUMBER OF BRANCHES: 248903
# END TIME: 10.374
## Solution: 
20
0 0
11 290
4 354
12 414
17 524
15 596
8 643
5 655
10 695
20 732
18 782
7 815
14 903
1 961
9 1002
13 1019
6 1045
2 1067
19 1088
3 1132
16 1156
# BEST TD SOLUTION: 1229
