# EXTRACTION TIME: 0.063
* 0 1207
* 0.015 1093
* 0.015 1088
* 0.062 1087
* 0.171 1061
* 0.187 1056
* 0.421 1048
* 0.452 1047
* 0.514 1036
* 0.53 1027
* 0.733 1023
* 5.584 1020
* 6.396 1015
* 6.411 1003
* 6.411 1001
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 1001
# NUMBER OF BRANCHES: 288967
# END TIME: 13.791
## Solution: 
20
0 0
17 197
15 285
14 306
5 322
18 371
9 390
1 424
6 465
13 485
12 508
20 553
3 621
16 747
2 781
7 809
8 825
10 834
19 854
11 886
4 914
# BEST TD SOLUTION: 1001
