# EXTRACTION TIME: 0.046
* 0 1440
* 0.016 1339
* 0.016 1336
* 0.11 1329
* 0.125 1328
* 0.125 1222
* 0.141 1201
* 0.172 1188
* 0.188 1182
* 0.234 1169
* 0.234 1156
* 0.25 1149
* 0.266 1142
* 3.214 1138
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 1138
# NUMBER OF BRANCHES: 131689
# END TIME: 5.46
## Solution: 
20
0 0
2 229
9 240
4 275
19 305
1 343
16 398
15 449
8 496
14 548
11 589
7 639
13 683
20 707
12 769
3 837
17 876
18 931
6 957
10 1021
5 1049
# BEST TD SOLUTION: 1138
