# EXTRACTION TIME: 0.35
* 0.003 1319
* 0.007 1288
* 0.011 1279
* 0.014 1273
* 0.03 1260
* 0.039 1244
* 0.067 1234
* 0.146 1227
* 0.36 1226
* 0.436 1224
* 7.47 1222
* 7.615 1220
* 7.729 1219
* 7.78 1216
* 7.808 1214
* 8.828 1209
* 8.892 1208
* 9.493 1205
* 14.019 1204
* 14.318 1200
* 14.324 1187
* 14.746 1185
* 16.679 1184
* 16.741 1183
* 16.787 1181
* 17.64 1179
* 18.168 1176
* 18.633 1174
* 18.885 1170
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 1170
# NUMBER OF BRANCHES: 332854
# END TIME: 30.358
## Solution: 
40
0 0
37 249
32 282
19 302
8 324
5 350
27 387
33 414
36 435
31 481
21 519
40 540
15 567
26 587
11 606
3 625
4 640
38 655
18 670
29 686
2 706
12 721
20 739
22 758
35 773
6 795
14 808
17 827
25 842
16 878
39 897
34 914
23 929
30 950
28 969
9 990
7 1006
1 1022
24 1038
10 1057
13 1075
# BEST TD SOLUTION: 1170
