# EXTRACTION TIME: 0.062
* 0 1024
* 0 937
* 0.031 926
* 0.047 924
* 0.094 909
* 0.094 905
* 0.125 897
* 2.09 889
* 2.09 888
* 2.184 875
* 2.184 873
* 3.26 860
* 4.758 857
* 4.961 855
* 5.304 854
* 5.32 853
* 5.32 850
* 5.32 847
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 847
# NUMBER OF BRANCHES: 233419
# END TIME: 11.122
## Solution: 
20
0 0
7 274
5 316
9 345
16 378
20 397
10 420
1 455
13 476
3 498
12 527
14 554
18 574
2 584
8 601
19 617
4 664
17 680
11 696
6 714
15 751
# BEST TD SOLUTION: 847
