# EXTRACTION TIME: 0.062
* 0 1313
* 0 1281
* 0.016 1240
* 0.016 1161
* 0.031 1151
* 0.031 1143
* 0.031 1142
* 0.031 1135
* 0.062 1134
* 0.062 1131
* 0.078 1129
* 0.094 1128
* 0.374 1116
* 0.374 1112
* 0.437 1103
* 0.452 1091
* 0.484 1090
* 14.102 1089
* 51.682 1088
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 1088
# NUMBER OF BRANCHES: 3000802
# END TIME: 119.816
## Solution: 
20
0 0
8 307
6 344
13 411
7 456
12 493
17 518
15 551
9 574
1 620
11 671
20 733
3 776
14 805
18 822
16 845
19 889
2 940
4 968
10 995
5 1022
# BEST TD SOLUTION: 1088
