# EXTRACTION TIME: 0.444
* 0.002 1412
* 0.006 1405
* 0.016 1402
* 0.035 1401
* 0.054 1396
* 0.06 1395
* 0.099 1394
* 0.109 1393
* 0.119 1390
* 0.194 1378
* 0.2 1374
* 0.234 1372
* 0.356 1368
* 0.371 1367
* 0.383 1357
* 0.443 1350
* 0.455 1346
* 0.458 1345
* 0.464 1341
* 0.519 1340
* 0.565 1328
* 1.509 1327
* 1.566 1325
* 1.659 1321
* 1.673 1319
* 1.746 1318
* 1.765 1317
* 1.856 1316
* 10.029 1315
* 10.41 1313
* 11.646 1311
* 11.65 1309
* 11.769 1306
* 15.738 1302
* 15.748 1301
* 29.125 1299
* 29.992 1297
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 1297
# NUMBER OF BRANCHES: 467687
# END TIME: 30.452
## Solution: 
40
0 0
31 335
19 354
23 400
33 437
17 464
26 511
11 544
34 563
18 586
39 598
28 620
3 629
16 644
1 661
15 682
24 703
5 713
6 740
29 765
27 783
32 800
13 822
2 840
20 861
22 879
9 898
37 915
12 935
7 955
40 975
35 1009
8 1039
10 1076
38 1098
21 1114
14 1139
30 1166
25 1185
4 1219
36 1230
# BEST TD SOLUTION: 1297
