# EXTRACTION TIME: 0.109
* 0.003 1000
* 0.005 988
* 0.034 974
* 0.161 971
* 9.405 968
* 9.413 963
* 12.535 955
* 12.655 949
* 13.393 938
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 938
# NUMBER OF BRANCHES: 471414
# END TIME: 30.11
## Solution: 
25
0 0
3 225
8 315
15 349
6 380
20 416
4 438
17 468
23 492
13 514
24 538
12 557
1 586
10 602
19 624
18 637
5 652
14 668
16 686
22 701
7 720
9 737
11 762
2 780
25 809
21 824
# BEST TD SOLUTION: 938
