# EXTRACTION TIME: 0.118
* 0.002 1300
* 0.003 1279
* 0.01 1206
* 0.024 1193
* 0.028 1191
* 0.045 1184
* 0.072 1183
* 0.091 1181
* 0.105 1177
* 0.11 1173
* 0.496 1171
* 0.51 1170
* 0.543 1169
* 0.635 1166
* 2.989 1164
* 3.001 1160
* 3.059 1156
* 3.199 1137
* 3.573 1135
* 3.668 1134
* 5.466 1133
* 309.971 1132
* 313.1 1131
* 313.244 1128
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 1128
# NUMBER OF BRANCHES: 30780011
# END TIME: 1885.35
## Solution: 
25
0 0
14 288
5 322
4 360
12 379
2 427
8 466
19 520
13 557
21 585
15 607
7 650
17 701
18 768
23 787
3 813
9 836
24 857
20 873
1 892
6 913
22 931
25 972
10 994
16 1019
11 1050
# BEST TD SOLUTION: 1128
