# EXTRACTION TIME: 0.167
* 0.002 1288
* 0.003 1267
* 0.012 1193
* 0.025 1181
* 0.032 1177
* 0.093 1174
* 0.108 1169
* 0.157 1163
* 0.183 1162
* 0.269 1160
* 0.3 1153
* 3.038 1151
* 3.042 1146
* 3.061 1140
* 3.065 1125
* 3.09 1120
* 3.15 1119
* 81.058 1118
* 88.027 1113
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 1113
# NUMBER OF BRANCHES: 8911741
# END TIME: 565.731
## Solution: 
25
0 0
14 271
12 308
2 353
8 390
19 441
13 481
21 522
15 551
7 594
17 645
18 712
23 731
3 757
9 780
24 801
20 817
1 836
6 857
22 875
25 916
10 938
16 963
11 994
5 1007
4 1032
# BEST TD SOLUTION: 1113
