# EXTRACTION TIME: 0.046
* 0 1073
* 0 1068
* 0.016 1002
* 0.047 985
* 0.234 983
* 0.234 981
* 0.234 980
* 0.25 974
* 0.25 962
* 0.25 955
* 0.25 953
* 0.266 945
* 0.281 934
* 0.281 930
* 0.5 929
* 5.086 927
* 6.225 925
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 925
# NUMBER OF BRANCHES: 1446069
# END TIME: 72.321
## Solution: 
20
0 0
8 288
4 308
16 336
5 368
11 404
10 426
14 449
2 486
7 508
19 533
12 559
9 582
13 603
3 629
6 660
18 690
1 715
15 736
17 760
20 812
# BEST TD SOLUTION: 925
