# EXTRACTION TIME: 0.441
* 0.004 1974
* 0.007 1931
* 0.019 1899
* 0.066 1830
* 0.075 1823
* 0.095 1819
* 0.28 1742
* 0.294 1733
* 0.297 1699
* 0.324 1697
* 0.342 1694
* 0.364 1691
* 0.397 1684
* 0.425 1669
* 0.472 1667
* 0.593 1648
* 0.707 1645
* 0.748 1642
* 0.768 1640
* 0.955 1637
* 0.968 1633
* 0.978 1632
* 0.996 1625
* 1.008 1624
* 1.06 1622
* 1.084 1621
* 1.323 1620
* 2.454 1607
* 2.532 1604
* 11.776 1602
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 1602
# NUMBER OF BRANCHES: 364216
# END TIME: 30.455
## Solution: 
40
0 0
25 228
13 316
2 365
19 384
10 406
7 431
30 462
31 488
37 512
6 560
14 587
4 611
38 638
21 677
24 715
17 740
9 763
28 784
34 808
33 827
26 845
39 886
22 895
3 906
11 947
27 1020
40 1048
16 1060
18 1098
5 1152
36 1184
1 1220
32 1258
23 1270
29 1309
12 1318
35 1362
20 1402
8 1468
15 1487
# BEST TD SOLUTION: 1602
