# EXTRACTION TIME: 0.062
* 0.016 1284
* 0.016 1281
* 0.016 1152
* 0.016 1131
* 0.031 1127
* 0.047 1122
* 0.094 1117
* 0.109 1114
* 0.125 1111
* 0.14 1104
* 0.156 1101
* 0.156 1099
* 2.449 1096
* 2.48 1095
* 2.48 1080
* 2.48 1076
* 2.683 1060
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 1060
# NUMBER OF BRANCHES: 246105
# END TIME: 11.294
## Solution: 
20
0 0
2 287
18 339
11 371
6 410
1 443
15 534
10 552
7 603
13 642
19 675
12 712
17 743
16 765
4 783
8 818
14 859
9 891
3 901
20 931
5 972
# BEST TD SOLUTION: 1060
