# EXTRACTION TIME: 0.062
* 0 1070
* 0 1031
* 0 1024
* 0.094 1020
* 0.109 1016
* 0.109 1013
* 0.125 1010
* 1.607 1004
* 1.732 994
* 1.841 992
* 1.841 986
* 2.699 984
* 3.682 982
* 3.728 974
* 176.239 971
* 195.006 970
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 970
# NUMBER OF BRANCHES: 12568305
# END TIME: 492.757
## Solution: 
20
0 0
18 347
12 387
14 424
11 453
20 477
3 493
17 509
6 528
2 578
15 623
5 649
16 691
7 710
13 728
1 766
19 805
8 822
10 838
9 869
4 889
# BEST TD SOLUTION: 970
