# EXTRACTION TIME: 0.062
* 0 998
* 0.047 991
* 0.047 980
* 0.047 977
* 0.062 976
* 0.062 974
* 0.078 971
* 0.094 967
* 0.094 964
* 4.462 963
* 4.462 962
* 4.462 959
* 4.586 957
* 5.616 956
* 5.632 954
* 5.647 953
* 5.725 951
* 74.085 950
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 950
# NUMBER OF BRANCHES: 7125387
# END TIME: 275.769
## Solution: 
20
0 0
2 337
14 360
7 393
13 422
19 448
12 497
8 547
5 554
11 584
3 615
6 633
9 662
20 681
17 701
18 738
1 762
4 787
16 823
15 854
10 874
# BEST TD SOLUTION: 950
