# EXTRACTION TIME: 0.093
* 0 1348
* 0 1302
* 0.016 1301
* 0.156 1250
* 0.172 1248
* 0.172 1246
* 0.203 1243
* 0.203 1233
* 0.203 1228
* 0.203 1224
* 1.497 1216
* 1.575 1204
* 1.591 1203
* 2.667 1201
* 2.792 1198
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 1198
# NUMBER OF BRANCHES: 136726
# END TIME: 5.615
## Solution: 
20
0 0
20 187
3 303
14 487
19 535
11 582
16 605
7 629
15 723
18 754
10 801
4 895
2 932
6 953
17 979
8 1006
5 1030
13 1063
9 1099
12 1124
1 1139
# BEST TD SOLUTION: 1198
