# EXTRACTION TIME: 0.359
* 0.003 1292
* 0.006 1268
* 0.023 1267
* 0.069 1265
* 0.119 1257
* 0.258 1253
* 0.452 1246
* 0.646 1245
* 0.651 1242
* 0.661 1241
* 0.667 1231
* 0.688 1228
* 0.731 1220
* 0.765 1214
* 0.803 1211
* 0.807 1210
* 0.825 1209
* 0.854 1205
* 0.969 1204
* 0.999 1203
* 1.067 1200
* 1.196 1198
* 1.212 1192
* 1.374 1190
* 1.382 1189
* 1.479 1184
* 1.582 1181
* 2.312 1176
* 2.318 1164
* 2.388 1163
* 18.104 1155
* 23.233 1154
* 23.941 1153
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 1153
# NUMBER OF BRANCHES: 422213
# END TIME: 30.365
## Solution: 
40
0 0
31 251
21 272
35 293
8 328
23 361
27 385
40 407
7 431
12 454
37 477
9 497
22 518
20 538
2 563
13 584
32 609
29 625
6 648
5 672
24 692
15 701
1 720
16 736
28 755
3 764
39 777
18 795
34 812
11 826
26 836
17 863
33 879
25 903
36 919
4 926
30 943
14 967
19 1008
10 1041
38 1060
# BEST TD SOLUTION: 1153
