# EXTRACTION TIME: 0.153
* 0.003 1220
* 0.006 1215
* 0.011 1168
* 0.066 1167
* 0.068 1157
* 0.087 1151
* 0.098 1147
* 8.72 1146
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 1146
# NUMBER OF BRANCHES: 376698
# END TIME: 30.157
## Solution: 
30
0 0
25 254
27 268
13 299
7 322
15 344
2 365
26 387
28 411
30 435
20 461
11 487
23 511
8 536
17 557
4 585
9 629
19 653
5 694
3 743
1 768
10 792
21 818
14 845
16 870
12 901
24 917
18 944
6 968
29 1006
22 1034
# BEST TD SOLUTION: 1146
