# EXTRACTION TIME: 0.164
* 0.001 1127
* 0.003 1117
* 0.015 1109
* 0.048 1097
* 0.157 1096
* 0.193 1081
* 0.594 1072
* 0.611 1071
* 0.65 1066
* 0.692 1061
* 0.721 1055
* 0.732 1047
* 0.814 1031
* 0.831 1026
* 3.09 1019
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 1019
# NUMBER OF BRANCHES: 656486
# END TIME: 30.166
## Solution: 
30
0 0
6 259
4 271
13 282
3 327
28 347
8 367
23 387
5 412
26 433
29 469
1 495
17 543
16 566
24 600
21 624
7 645
11 656
2 678
15 699
18 720
30 737
19 754
12 778
27 794
20 812
25 840
22 861
10 896
14 913
9 921
# BEST TD SOLUTION: 1019
