# EXTRACTION TIME: 0.147
* 0.002 1294
* 0.013 1267
* 0.023 1252
* 0.138 1243
* 0.18 1241
* 0.749 1240
* 3.86 1239
* 8.522 1237
* 8.593 1234
* 8.872 1229
* 8.932 1228
* 8.94 1227
* 9.284 1226
* 9.345 1220
* 10.093 1218
* 12.763 1216
* 13.131 1213
* 13.169 1212
* 17.892 1209
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 1209
# NUMBER OF BRANCHES: 734621
# END TIME: 30.154
## Solution: 
30
0 0
12 287
9 344
20 367
1 388
4 409
25 444
11 490
22 519
21 542
7 582
17 617
30 641
18 665
15 691
3 707
26 727
14 760
19 800
6 828
29 848
10 876
5 898
28 925
27 955
16 989
8 1009
13 1041
24 1064
23 1093
2 1113
# BEST TD SOLUTION: 1209
