# EXTRACTION TIME: 0.078
* 0 1128
* 0 1016
* 0.109 1014
* 0.124 1002
* 0.14 993
* 0.14 990
* 0.156 986
* 0.452 985
* 0.452 977
* 0.468 973
* 2.355 970
* 3.073 963
* 5.491 961
* 5.772 957
# SOLUTION FOUND
# OPTIMALITY PROVED
# BEST SOLUTION: 957
# NUMBER OF BRANCHES: 301480
# END TIME: 15.35
## Solution: 
20
0 0
19 368
2 388
14 418
4 456
13 489
11 512
16 536
1 557
15 576
5 610
7 638
3 648
10 692
9 711
6 731
12 783
20 803
17 828
8 860
18 885
# BEST TD SOLUTION: 957
