# EXTRACTION TIME: 0.38
* 0.006 1528
* 0.011 1501
* 0.014 1454
* 0.025 1445
* 0.03 1443
* 0.035 1405
* 0.15 1403
* 0.239 1401
* 0.245 1396
* 0.271 1395
* 0.335 1391
* 0.355 1389
* 0.385 1388
* 0.402 1387
* 0.455 1383
* 1.362 1381
* 1.393 1373
* 1.418 1365
* 1.422 1359
* 1.425 1358
* 1.446 1350
* 15.114 1349
* 15.139 1348
* 18.841 1347
* 22.255 1344
* 22.414 1343
* 22.492 1340
* 23.388 1339
* 26.918 1338
* 27.068 1330
* 27.084 1329
* 28.875 1325
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 1325
# NUMBER OF BRANCHES: 340443
# END TIME: 30.389
## Solution: 
40
0 0
19 251
2 304
6 315
34 336
11 365
33 388
13 428
30 469
27 490
4 515
7 538
5 561
35 584
18 610
23 630
31 665
39 686
22 706
32 737
17 756
20 777
12 800
14 824
28 852
15 872
3 894
16 939
21 953
40 977
36 1011
9 1029
26 1045
8 1068
38 1102
25 1129
29 1148
10 1172
1 1200
37 1223
24 1256
# BEST TD SOLUTION: 1325
