# EXTRACTION TIME: 0.208
* 0.003 1259
* 0.006 1242
* 0.086 1218
* 0.102 1209
* 0.128 1200
* 0.13 1193
* 0.14 1192
* 0.147 1188
* 0.154 1177
* 0.166 1171
* 0.173 1168
* 0.184 1161
* 0.239 1159
* 3.812 1153
* 5.197 1152
* 5.244 1150
* 5.251 1149
* 5.262 1140
* 5.321 1139
* 14.086 1137
* 14.875 1135
* 15.214 1133
* 27.537 1132
* 27.545 1127
* 27.629 1124
* 27.742 1122
* 27.758 1119
* 27.775 1117
* 27.87 1111
* 28.102 1110
# SOLUTION FOUND
# OPTIMALITY NOT PROVED
# BEST SOLUTION: 1110
# NUMBER OF BRANCHES: 679751
# END TIME: 30.211
## Solution: 
30
0 0
5 324
11 353
8 408
20 435
13 470
16 501
12 535
29 567
4 588
7 611
19 633
28 656
26 675
18 693
1 711
2 728
10 747
6 765
14 786
25 805
24 827
22 858
30 892
23 918
21 941
15 973
17 992
3 1009
27 1029
9 1045
# BEST TD SOLUTION: 1110
